Order_ID,Order_Date,Customer_ID,Country,Product,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales
ORD00659,2025-02-27,CUST5485,USA,Keyboard,Website,4,641,15,2179.4
ORD00660,2024-05-14,CUST4783,USA,Keyboard,Website,2,73,10,131.4
ORD00661,2025-01-02,CUST9230,Germany,Monitor,Website,1,996,5,946.2
ORD00662,2025-01-31,CUST3683,USA,Keyboard,Website,4,990,5,3762.0
ORD00663,2025-02-22,CUST4646,USA,Keyboard,Website,1,572,15,486.2
ORD00664,2024-06-30,CUST8496,USA,Tablet,Mobile App,4,1023,10,3682.8
ORD00665,2024-02-12,CUST7457,UK,Mobile,Mobile App,5,799,10,3595.5
ORD00666,2025-04-12,CUST1643,Germany,Laptop,Website,1,523,15,444.55
ORD00667,2024-10-25,CUST5684,Germany,Headphones,Mobile App,4,835,10,3006.0
ORD00668,2024-10-28,CUST8595,Germany,Mobile,Website,5,131,5,622.25
ORD00669,2024-07-03,CUST7440,Germany,Monitor,Mobile App,5,1139,5,5410.25
ORD00670,2024-01-26,CUST8449,UK,Mouse,Mobile App,2,949,5,1803.1
ORD00671,2025-12-09,CUST2870,Germany,Monitor,Website,2,273,0,546.0
ORD00672,2025-06-20,CUST7204,Germany,Laptop,Website,4,1067,5,4054.6
ORD00673,2024-12-09,CUST3369,USA,Laptop,Mobile App,5,327,5,1553.25
ORD00674,2024-11-11,CUST3960,UK,Headphones,Website,3,933,10,2519.1
ORD00675,2024-01-04,CUST8514,Germany,Printer,Website,5,538,0,2690.0
ORD00676,2025-09-14,CUST8794,Germany,Tablet,Mobile App,4,507,5,1926.6
ORD00677,2024-03-22,CUST9967,France,Keyboard,Website,5,33,5,156.75
ORD00678,2024-07-08,CUST1601,USA,Laptop,Mobile App,2,132,10,237.6
ORD00679,2024-12-05,CUST7831,USA,Headphones,Mobile App,1,120,0,120.0
ORD00680,2025-09-17,CUST8460,France,Laptop,Website,5,1192,5,5662.0
ORD00681,2024-11-02,CUST2108,Germany,Mobile,Mobile App,3,774,15,1973.7
ORD00682,2025-04-27,CUST6393,Germany,Keyboard,Website,2,269,10,484.2
ORD00683,2025-09-18,CUST8924,France,Tablet,Mobile App,1,243,0,243.0
ORD00684,2024-09-22,CUST3125,Germany,Printer,Mobile App,5,1197,10,5386.5
ORD00685,2024-07-03,CUST4171,UK,Mobile,Website,5,496,10,2232.0
ORD00686,2025-04-21,CUST7783,UK,Monitor,Mobile App,1,444,15,377.4
ORD00687,2025-07-27,CUST5614,France,Mobile,Mobile App,2,43,5,81.7
ORD00688,2024-11-03,CUST1100,UK,Monitor,Mobile App,5,1146,10,5157.0
ORD00689,2025-02-09,CUST4178,France,Monitor,Mobile App,5,79,5,375.25
ORD00690,2025-04-30,CUST3545,Germany,Monitor,Mobile App,1,298,15,253.3
ORD00691,2025-02-27,CUST6169,UK,Keyboard,Mobile App,1,1087,10,978.3
ORD00692,2024-12-28,CUST1510,France,Tablet,Website,1,325,10,292.5
ORD00693,2025-08-07,CUST2914,France,Monitor,Website,5,817,5,3880.75
ORD00694,2024-10-05,CUST4893,France,Printer,Mobile App,4,197,15,669.8
ORD00695,2024-08-09,CUST2838,France,Laptop,Website,5,639,5,3035.25
ORD00696,2024-04-04,CUST8907,USA,Keyboard,Mobile App,4,1056,0,4224.0
ORD00697,2025-05-10,CUST3347,UK,Headphones,Website,5,655,10,2947.5
ORD00698,2024-02-07,CUST1067,France,Laptop,Website,4,813,0,3252.0
ORD00699,2024-12-07,CUST9529,France,Laptop,Mobile App,4,114,0,456.0
ORD00700,2025-10-16,CUST4154,France,Mouse,Mobile App,2,677,5,1286.3
ORD00701,2025-03-27,CUST3580,France,Mobile,Website,1,578,5,549.1
ORD00702,2025-09-29,CUST4384,France,Monitor,Mobile App,5,1072,0,5360.0
ORD00703,2024-05-24,CUST3806,UK,Mouse,Mobile App,3,1195,5,3405.75
ORD00704,2025-07-07,CUST1475,Germany,Laptop,Website,4,123,5,467.4
ORD00705,2025-01-27,CUST7421,USA,Printer,Mobile App,1,196,15,166.6
ORD00706,2024-11-15,CUST8629,USA,Mobile,Mobile App,3,425,0,1275.0
ORD00707,2024-04-09,CUST8709,USA,Keyboard,Website,4,655,15,2227.0
ORD00708,2025-09-23,CUST4004,France,Monitor,Mobile App,3,764,15,1948.2
ORD00709,2025-05-14,CUST2849,France,Printer,Mobile App,1,153,15,130.05
ORD00710,2024-06-23,CUST9322,UK,Tablet,Website,3,733,5,2089.05
ORD00711,2024-11-29,CUST9728,Germany,Tablet,Mobile App,5,165,10,742.5
ORD00712,2024-09-01,CUST8903,Germany,Mobile,Mobile App,5,519,5,2465.25
ORD00713,2024-08-01,CUST6606,USA,Headphones,Website,5,902,15,3833.5
ORD00714,2025-12-29,CUST8584,France,Mobile,Mobile App,5,1016,0,5080.0
ORD00715,2024-06-29,CUST2781,Germany,Monitor,Mobile App,3,851,0,2553.0
ORD00716,2025-10-22,CUST3276,UK,Headphones,Website,1,205,5,194.75
ORD00717,2025-04-08,CUST8326,USA,Keyboard,Mobile App,5,616,15,2618.0
ORD00718,2024-11-02,CUST6640,UK,Laptop,Mobile App,5,643,15,2732.75
ORD00719,2024-05-10,CUST9992,UK,Laptop,Mobile App,3,147,10,396.9
ORD00720,2024-04-22,CUST8073,Germany,Monitor,Mobile App,3,83,5,236.55
ORD00721,2025-02-19,CUST3841,Germany,Headphones,Website,4,911,5,3461.8
ORD00722,2025-07-22,CUST3527,France,Headphones,Website,4,757,15,2573.8
ORD00723,2024-01-12,CUST8974,Germany,Headphones,Website,1,52,5,49.4
ORD00724,2024-05-20,CUST3945,Germany,Tablet,Mobile App,4,953,15,3240.2
ORD00725,2025-01-28,CUST7959,UK,Printer,Website,3,482,5,1373.7
ORD00726,2025-12-30,CUST9948,France,Laptop,Website,5,571,15,2426.75
ORD00727,2025-08-04,CUST8889,UK,Headphones,Mobile App,4,774,0,3096.0
ORD00728,2025-04-21,CUST5017,Germany,Mobile,Mobile App,5,180,0,900.0
ORD00729,2025-09-19,CUST8681,Germany,Printer,Mobile App,1,723,0,723.0
ORD00730,2025-03-07,CUST3744,UK,Mouse,Mobile App,3,623,10,1682.1
ORD00731,2024-03-03,CUST5780,UK,Mouse,Mobile App,4,366,0,1464.0
ORD00732,2024-03-25,CUST5552,France,Headphones,Mobile App,2,1055,0,2110.0
ORD00733,2024-10-08,CUST3860,USA,Printer,Mobile App,3,49,0,147.0
ORD00734,2024-06-28,CUST3962,UK,Monitor,Website,3,503,15,1282.65
ORD00735,2024-05-28,CUST7765,Germany,Keyboard,Mobile App,5,335,15,1423.75
ORD00736,2025-10-14,CUST1890,France,Mobile,Website,2,451,10,811.8
ORD00737,2024-06-20,CUST5937,Germany,Keyboard,Mobile App,4,836,15,2842.4
ORD00738,2025-11-30,CUST3378,Germany,Laptop,Mobile App,4,991,10,3567.6
ORD00739,2025-04-04,CUST2595,France,Tablet,Mobile App,4,666,0,2664.0
ORD00740,2024-12-09,CUST5183,Germany,Printer,Website,3,566,0,1698.0
ORD00741,2025-11-19,CUST3947,France,Laptop,Website,5,419,10,1885.5
ORD00742,2024-03-10,CUST9605,UK,Printer,Mobile App,1,862,0,862.0
ORD00743,2024-08-12,CUST1557,UK,Mobile,Website,3,535,5,1524.75
ORD00744,2025-08-31,CUST2415,USA,Tablet,Website,2,269,0,538.0
ORD00745,2024-04-23,CUST8650,UK,Printer,Mobile App,2,538,10,968.4
ORD00746,2025-03-13,CUST2212,France,Laptop,Mobile App,3,547,5,1558.95
ORD00747,2025-02-01,CUST5336,USA,Printer,Website,3,143,10,386.1
ORD00748,2025-05-18,CUST9061,UK,Headphones,Mobile App,2,824,5,1565.6
ORD00749,2024-08-11,CUST5243,UK,Laptop,Website,5,237,15,1007.25
ORD00750,2024-03-13,CUST1307,Germany,Headphones,Website,5,533,15,2265.25
ORD00751,2024-02-08,CUST6403,Germany,Laptop,Mobile App,4,565,5,2147.0
ORD00752,2025-05-04,CUST9849,USA,Laptop,Mobile App,4,847,0,3388.0
ORD00753,2025-12-06,CUST6463,France,Tablet,Website,4,268,10,964.8
ORD00754,2025-10-09,CUST2318,Germany,Mouse,Website,1,768,10,691.2
ORD00755,2024-06-29,CUST4129,France,Tablet,Website,5,100,15,425.0
ORD00756,2025-10-07,CUST8175,USA,Headphones,Website,3,1016,0,3048.0
ORD00757,2024-07-16,CUST7369,UK,Mouse,Mobile App,1,508,15,431.8
ORD00758,2025-06-30,CUST6558,UK,Monitor,Website,4,53,0,212.0
ORD00759,2025-02-19,CUST9791,USA,Keyboard,Website,1,453,15,385.05
ORD00760,2024-02-07,CUST8720,UK,Keyboard,Website,2,1021,0,2042.0
ORD00761,2024-01-15,CUST2594,Germany,Headphones,Website,2,122,10,219.6
ORD00762,2024-04-18,CUST2033,USA,Tablet,Mobile App,1,1038,5,986.1
ORD00763,2025-11-25,CUST9943,USA,Monitor,Website,4,684,0,2736.0
ORD00764,2024-02-16,CUST2035,UK,Mouse,Website,5,375,10,1687.5
ORD00765,2025-03-01,CUST8187,USA,Laptop,Website,2,777,5,1476.3
ORD00766,2024-04-12,CUST1256,Germany,Mobile,Website,5,790,5,3752.5
ORD00767,2024-01-08,CUST7819,Germany,Headphones,Website,2,202,10,363.6
ORD00768,2024-05-26,CUST7750,USA,Headphones,Website,3,1091,15,2782.05
ORD00769,2025-09-02,CUST5934,France,Tablet,Website,2,1043,0,2086.0
ORD00770,2025-07-25,CUST9686,UK,Monitor,Website,2,413,0,826.0
ORD00771,2025-04-20,CUST4173,UK,Headphones,Mobile App,2,586,0,1172.0
ORD00772,2025-05-24,CUST1885,France,Mouse,Website,2,347,0,694.0
ORD00773,2025-03-21,CUST1709,UK,Laptop,Website,3,704,15,1795.2
ORD00774,2024-06-10,CUST2160,USA,Printer,Mobile App,1,1013,0,1013.0
ORD00775,2025-03-05,CUST2804,France,Keyboard,Website,2,687,5,1305.3
ORD00776,2024-08-30,CUST4615,UK,Printer,Mobile App,4,429,15,1458.6
ORD00777,2024-02-25,CUST8454,USA,Tablet,Mobile App,4,316,5,1200.8
ORD00778,2024-05-19,CUST5418,USA,Monitor,Website,4,417,10,1501.2
ORD00779,2024-02-02,CUST3236,UK,Printer,Mobile App,5,142,10,639.0
ORD00780,2025-03-04,CUST5835,USA,Headphones,Website,2,723,5,1373.7
ORD00781,2024-03-29,CUST4546,Germany,Printer,Mobile App,4,1088,15,3699.2
ORD00782,2024-01-15,CUST6362,Germany,Keyboard,Website,4,525,5,1995.0
ORD00783,2025-08-10,CUST1656,Germany,Laptop,Mobile App,1,875,0,875.0
ORD00784,2025-06-27,CUST8412,Germany,Keyboard,Website,4,1001,0,4004.0
ORD00785,2025-07-25,CUST3174,France,Mouse,Website,1,852,5,809.4
ORD00786,2025-10-25,CUST5994,USA,Printer,Website,1,52,15,44.2
ORD00787,2025-04-10,CUST4030,France,Printer,Website,4,303,15,1030.2
ORD00788,2025-10-04,CUST9698,UK,Mouse,Mobile App,1,808,10,727.2
ORD00789,2024-10-03,CUST2326,France,Laptop,Mobile App,5,1130,5,5367.5
ORD00790,2024-02-22,CUST8624,UK,Monitor,Mobile App,1,804,10,723.6
ORD00791,2024-06-28,CUST3267,France,Keyboard,Website,5,157,5,745.75
ORD00792,2025-10-26,CUST6250,France,Mouse,Mobile App,4,449,5,1706.2
ORD00793,2024-10-10,CUST6656,Germany,Printer,Website,1,149,10,134.1
ORD00794,2025-04-26,CUST8405,France,Mobile,Website,5,1111,10,4999.5
ORD00795,2025-04-13,CUST3929,France,Mobile,Website,1,184,15,156.4
ORD00796,2024-06-17,CUST9131,USA,Keyboard,Website,3,249,5,709.65
ORD00797,2024-10-27,CUST8764,France,Tablet,Mobile App,4,1128,5,4286.4
ORD00798,2025-10-22,CUST2031,UK,Keyboard,Mobile App,1,617,5,586.15
ORD00799,2025-02-25,CUST8965,Germany,Printer,Mobile App,5,722,10,3249.0
ORD00800,2025-08-03,CUST5259,USA,Printer,Mobile App,2,647,5,1229.3
ORD00801,2024-10-22,CUST5659,Germany,Headphones,Website,1,323,10,290.7
ORD00802,2025-12-29,CUST3873,USA,Headphones,Website,5,604,5,2869.0
ORD00803,2024-04-29,CUST8223,France,Monitor,Website,1,668,5,634.6
ORD00804,2024-07-29,CUST6633,USA,Monitor,Mobile App,5,91,10,409.5
ORD00805,2025-07-06,CUST2990,UK,Tablet,Mobile App,2,1112,10,2001.6
ORD00806,2024-05-28,CUST1070,France,Mouse,Mobile App,4,675,5,2565.0
ORD00807,2024-10-23,CUST6549,UK,Printer,Website,5,321,15,1364.25
ORD00808,2024-05-22,CUST1406,Germany,Keyboard,Mobile App,5,259,10,1165.5
ORD00809,2024-12-31,CUST4197,USA,Mouse,Website,1,688,0,688.0
ORD00810,2024-01-24,CUST2431,Germany,Keyboard,Mobile App,1,1122,15,953.7
ORD00811,2024-11-21,CUST6915,Germany,Headphones,Mobile App,5,1067,0,5335.0
ORD00812,2025-01-13,CUST5663,France,Monitor,Mobile App,4,783,0,3132.0
ORD00813,2025-04-01,CUST8278,Germany,Printer,Mobile App,5,199,5,945.25
ORD00814,2024-06-16,CUST2410,USA,Keyboard,Mobile App,4,868,5,3298.4
ORD00815,2025-05-01,CUST7156,UK,Laptop,Mobile App,5,706,0,3530.0
ORD00816,2025-10-16,CUST8571,USA,Keyboard,Website,3,868,5,2473.8
ORD00817,2025-01-25,CUST1691,France,Mouse,Mobile App,3,1154,15,2942.7
ORD00818,2025-07-26,CUST1040,USA,Mouse,Mobile App,4,479,0,1916.0
ORD00819,2025-10-17,CUST7834,USA,Printer,Website,4,274,10,986.4
ORD00820,2024-01-30,CUST2093,France,Printer,Mobile App,1,587,15,498.95
ORD00821,2024-09-21,CUST9397,UK,Mouse,Website,4,264,10,950.4
ORD00822,2025-08-18,CUST8553,USA,Monitor,Website,1,319,10,287.1
ORD00823,2024-02-24,CUST6832,UK,Mouse,Mobile App,3,759,15,1935.45
ORD00824,2025-06-26,CUST4002,UK,Headphones,Mobile App,1,1072,5,1018.4
ORD00825,2024-11-19,CUST2570,France,Headphones,Website,3,575,10,1552.5
ORD00826,2024-05-20,CUST8944,Germany,Monitor,Website,5,596,10,2682.0
ORD00827,2024-04-14,CUST4087,UK,Tablet,Mobile App,2,336,5,638.4
ORD00828,2024-03-19,CUST8856,France,Mouse,Mobile App,1,288,0,288.0
ORD00829,2024-05-22,CUST3821,France,Laptop,Website,4,1091,10,3927.6
ORD00830,2024-08-15,CUST6036,USA,Keyboard,Website,2,311,5,590.9
ORD00831,2024-03-21,CUST1308,Germany,Tablet,Website,4,248,0,992.0
ORD00832,2024-07-20,CUST8685,UK,Mouse,Website,1,87,0,87.0
ORD00833,2024-03-08,CUST3028,USA,Keyboard,Website,3,41,0,123.0
ORD00834,2025-11-17,CUST3384,France,Monitor,Mobile App,3,79,0,237.0
ORD00835,2024-06-13,CUST2623,UK,Keyboard,Website,5,515,0,2575.0
ORD00836,2024-10-15,CUST2616,USA,Printer,Mobile App,2,1120,0,2240.0
ORD00837,2025-12-15,CUST2758,USA,Monitor,Mobile App,5,399,15,1695.75
ORD00838,2025-03-10,CUST7677,UK,Monitor,Website,2,1073,5,2038.7
ORD00839,2025-04-22,CUST9123,France,Mouse,Website,1,1084,5,1029.8
ORD00840,2024-03-25,CUST7304,France,Printer,Mobile App,3,1031,0,3093.0
ORD00841,2025-12-04,CUST5761,Germany,Keyboard,Website,4,482,15,1638.8
ORD00842,2025-05-02,CUST9055,UK,Tablet,Mobile App,3,387,0,1161.0
ORD00843,2025-06-19,CUST7468,Germany,Mobile,Website,1,264,5,250.8
ORD00844,2024-03-07,CUST4281,Germany,Mobile,Website,3,427,10,1152.9
ORD00845,2025-03-10,CUST7557,France,Printer,Mobile App,4,590,10,2124.0
ORD00846,2025-05-11,CUST8448,UK,Mobile,Mobile App,5,591,5,2807.25
ORD00847,2025-05-16,CUST1486,UK,Laptop,Website,4,492,5,1869.6
ORD00848,2025-05-25,CUST6356,USA,Mouse,Website,1,386,15,328.1
ORD00849,2024-03-19,CUST4308,France,Printer,Mobile App,5,1028,15,4369.0
ORD00850,2025-05-31,CUST9856,UK,Laptop,Mobile App,3,1130,10,3051.0
ORD00851,2024-05-01,CUST7165,Germany,Printer,Website,4,941,10,3387.6
ORD00852,2024-02-03,CUST3689,Germany,Tablet,Website,2,1160,10,2088.0
ORD00853,2024-11-15,CUST9037,Germany,Printer,Website,4,1018,0,4072.0
ORD00854,2025-06-02,CUST9105,Germany,Monitor,Mobile App,1,821,10,738.9
ORD00855,2024-11-24,CUST3100,France,Monitor,Website,1,77,0,77.0
ORD00856,2025-10-02,CUST8014,France,Monitor,Mobile App,3,799,0,2397.0
ORD00857,2024-12-25,CUST4844,France,Mobile,Website,1,520,5,494.0
ORD00858,2024-11-08,CUST1322,France,Laptop,Mobile App,1,711,5,675.45
ORD00859,2025-11-04,CUST5368,UK,Printer,Website,4,1183,15,4022.2
ORD00860,2024-11-20,CUST6282,UK,Printer,Website,4,1188,15,4039.2
ORD00861,2025-12-08,CUST9237,France,Headphones,Mobile App,2,708,15,1203.6
ORD00862,2025-01-07,CUST2234,USA,Mouse,Mobile App,4,433,15,1472.2
ORD00863,2024-02-18,CUST4700,UK,Mobile,Mobile App,3,1194,15,3044.7
ORD00864,2024-10-06,CUST7997,USA,Monitor,Website,1,1180,15,1003.0
ORD00865,2025-10-29,CUST8092,France,Keyboard,Mobile App,3,1053,10,2843.1
ORD00866,2025-02-15,CUST9971,USA,Laptop,Website,3,1075,15,2741.25
ORD00867,2025-08-13,CUST5389,Germany,Laptop,Website,4,456,15,1550.4
ORD00868,2025-01-08,CUST3465,France,Tablet,Mobile App,4,322,5,1223.6
ORD00869,2024-11-22,CUST5373,France,Headphones,Mobile App,1,436,15,370.6
ORD00870,2025-12-04,CUST4907,UK,Headphones,Website,5,503,15,2137.75
ORD00871,2024-01-29,CUST8952,Germany,Tablet,Website,2,655,15,1113.5
ORD00872,2024-07-25,CUST1477,France,Mouse,Website,2,578,5,1098.2
ORD00873,2025-10-21,CUST1906,UK,Monitor,Mobile App,1,1015,0,1015.0
ORD00874,2024-03-06,CUST7502,USA,Keyboard,Website,4,764,0,3056.0
ORD00875,2025-08-07,CUST9133,UK,Keyboard,Website,5,267,10,1201.5
ORD00876,2024-11-16,CUST7928,USA,Headphones,Website,3,818,5,2331.3
ORD00877,2024-06-28,CUST7690,France,Laptop,Mobile App,2,582,15,989.4
ORD00878,2025-06-30,CUST9941,Germany,Printer,Website,3,251,10,677.7
ORD00879,2024-10-11,CUST7025,France,Laptop,Website,2,763,15,1297.1
ORD00880,2025-11-09,CUST7302,France,Monitor,Website,1,510,10,459.0
ORD00881,2025-07-01,CUST1128,Germany,Mouse,Mobile App,2,926,15,1574.2
ORD00882,2024-04-02,CUST3625,Germany,Monitor,Mobile App,2,629,5,1195.1
ORD00883,2024-02-04,CUST8718,Germany,Monitor,Mobile App,3,184,15,469.2
ORD00884,2024-04-12,CUST6764,Germany,Monitor,Mobile App,2,554,0,1108.0
ORD00885,2025-12-12,CUST8264,USA,Laptop,Mobile App,1,126,5,119.7
ORD00886,2024-07-23,CUST2815,USA,Keyboard,Website,3,662,0,1986.0
ORD00887,2025-08-31,CUST8837,USA,Mouse,Website,4,674,15,2291.6
ORD00888,2025-12-04,CUST4254,UK,Tablet,Mobile App,5,690,10,3105.0
ORD00889,2024-07-05,CUST1339,UK,Keyboard,Website,4,792,5,3009.6
ORD00890,2025-04-18,CUST1815,Germany,Tablet,Mobile App,2,556,5,1056.4
ORD00891,2024-06-01,CUST2922,UK,Tablet,Mobile App,1,773,5,734.35
ORD00892,2025-11-20,CUST4328,USA,Mouse,Mobile App,4,262,5,995.6
ORD00893,2025-05-21,CUST4385,USA,Mouse,Website,4,286,15,972.4
ORD00894,2025-03-04,CUST1471,France,Mouse,Website,2,856,5,1626.4
ORD00895,2025-09-24,CUST8506,UK,Laptop,Mobile App,4,528,10,1900.8
ORD00896,2024-05-16,CUST7283,Germany,Mouse,Website,3,834,5,2376.9
ORD00897,2024-04-07,CUST6453,USA,Printer,Mobile App,5,140,0,700.0
ORD00898,2025-09-12,CUST5155,Germany,Mouse,Mobile App,5,113,0,565.0
ORD00899,2025-11-18,CUST3938,France,Headphones,Mobile App,3,290,0,870.0
ORD00900,2024-12-13,CUST6198,Germany,Headphones,Mobile App,4,290,0,1160.0
ORD00901,2024-04-29,CUST9179,France,Monitor,Mobile App,3,110,5,313.5
ORD00902,2024-10-16,CUST8139,USA,Monitor,Mobile App,3,560,10,1512.0
ORD00903,2024-06-03,CUST4095,USA,Laptop,Website,5,921,0,4605.0
ORD00904,2024-07-06,CUST3679,Germany,Tablet,Website,1,983,10,884.7
ORD00905,2025-05-21,CUST8949,Germany,Printer,Website,1,924,10,831.6
ORD00906,2024-05-31,CUST4337,France,Headphones,Website,1,735,0,735.0
ORD00907,2025-06-04,CUST1067,USA,Tablet,Website,3,1173,5,3343.05
ORD00908,2024-09-09,CUST1425,France,Mobile,Mobile App,4,213,10,766.8
ORD00909,2025-01-17,CUST3519,UK,Mobile,Mobile App,5,237,10,1066.5
ORD00910,2025-12-25,CUST1095,France,Laptop,Mobile App,4,949,10,3416.4
ORD00911,2024-11-28,CUST1797,France,Monitor,Website,5,284,5,1349.0
ORD00912,2024-03-13,CUST7534,France,Headphones,Website,5,801,0,4005.0
ORD00913,2025-02-12,CUST3669,Germany,Tablet,Mobile App,1,62,5,58.9
ORD00914,2025-10-24,CUST9042,Germany,Mouse,Website,2,266,10,478.8
ORD00915,2025-01-02,CUST9021,Germany,Tablet,Mobile App,1,772,5,733.4
ORD00916,2024-10-01,CUST7922,France,Headphones,Mobile App,5,886,0,4430.0
ORD00917,2025-10-07,CUST9410,France,Printer,Website,4,210,0,840.0
ORD00918,2025-10-25,CUST5762,Germany,Tablet,Website,2,1034,0,2068.0
ORD00919,2025-05-04,CUST5921,USA,Tablet,Mobile App,3,324,5,923.4
ORD00920,2025-08-05,CUST1738,UK,Tablet,Mobile App,1,1148,0,1148.0
ORD00921,2024-04-06,CUST6823,France,Mobile,Website,4,1184,10,4262.4
ORD00922,2024-04-26,CUST7438,UK,Mobile,Mobile App,4,387,5,1470.6
ORD00923,2025-12-22,CUST8371,France,Monitor,Website,3,662,15,1688.1
ORD00924,2024-08-04,CUST2742,Germany,Laptop,Website,2,180,10,324.0
ORD00925,2025-02-08,CUST8817,Germany,Tablet,Mobile App,1,47,5,44.65
ORD00926,2024-11-06,CUST5958,UK,Headphones,Website,5,758,15,3221.5
ORD00927,2024-01-15,CUST4083,UK,Keyboard,Mobile App,2,249,0,498.0
ORD00928,2025-10-26,CUST9824,USA,Mobile,Mobile App,2,515,15,875.5
ORD00929,2025-04-19,CUST1357,UK,Headphones,Website,2,990,15,1683.0
ORD00930,2025-12-20,CUST1321,Germany,Keyboard,Website,4,1013,15,3444.2
ORD00931,2024-10-28,CUST6469,UK,Mobile,Mobile App,5,822,0,4110.0
ORD00932,2025-03-01,CUST1606,Germany,Tablet,Mobile App,4,1155,10,4158.0
ORD00933,2025-06-09,CUST1994,UK,Tablet,Mobile App,5,1019,5,4840.25
ORD00934,2025-07-20,CUST8755,UK,Printer,Mobile App,1,568,15,482.8
ORD00935,2025-04-04,CUST5718,USA,Printer,Mobile App,4,62,5,235.6
ORD00936,2025-03-24,CUST6556,Germany,Headphones,Mobile App,2,1059,5,2012.1
ORD00937,2025-12-29,CUST8738,USA,Keyboard,Mobile App,4,873,10,3142.8
ORD00938,2025-12-08,CUST3839,USA,Headphones,Mobile App,1,1008,5,957.6
ORD00939,2024-04-13,CUST4845,USA,Laptop,Website,4,1031,10,3711.6
ORD00940,2025-01-02,CUST3862,UK,Mobile,Mobile App,3,751,5,2140.35
ORD00941,2025-03-16,CUST4671,Germany,Mouse,Mobile App,1,484,0,484.0
ORD00942,2024-12-29,CUST3476,UK,Laptop,Mobile App,1,1160,10,1044.0
ORD00943,2025-04-13,CUST1687,UK,Headphones,Website,1,236,0,236.0
ORD00944,2024-07-29,CUST8233,Germany,Mobile,Website,3,341,10,920.7
ORD00945,2025-10-24,CUST3014,USA,Printer,Mobile App,3,705,5,2009.25
ORD00946,2024-01-07,CUST5698,USA,Mobile,Mobile App,2,990,10,1782.0
ORD00947,2025-01-16,CUST3483,Germany,Keyboard,Website,4,758,5,2880.4
ORD00948,2025-03-15,CUST9456,France,Laptop,Mobile App,4,858,15,2917.2
ORD00949,2024-05-29,CUST2389,France,Monitor,Mobile App,1,1079,0,1079.0
ORD00950,2024-06-17,CUST1607,USA,Laptop,Mobile App,4,145,15,493.0
ORD00951,2025-03-05,CUST6139,France,Laptop,Mobile App,4,1153,10,4150.8
ORD00952,2025-06-24,CUST8310,USA,Printer,Mobile App,5,320,15,1360.0
ORD00953,2025-10-26,CUST2380,UK,Monitor,Mobile App,4,424,10,1526.4
ORD00954,2024-05-09,CUST4501,UK,Mouse,Mobile App,5,1127,10,5071.5
ORD00955,2025-10-12,CUST9846,France,Keyboard,Mobile App,2,67,0,134.0
ORD00956,2025-03-08,CUST7110,France,Monitor,Website,5,246,0,1230.0
ORD00957,2024-02-18,CUST1085,Germany,Monitor,Website,1,939,10,845.1
ORD00958,2025-08-18,CUST6739,France,Mouse,Website,5,1112,5,5282.0
ORD00959,2025-01-21,CUST6371,USA,Monitor,Mobile App,5,527,0,2635.0
ORD00960,2024-04-10,CUST2342,UK,Laptop,Mobile App,2,891,15,1514.7
ORD00961,2024-05-13,CUST2279,France,Tablet,Mobile App,4,459,15,1560.6
ORD00962,2024-09-27,CUST8210,Germany,Tablet,Website,5,1041,15,4424.25
ORD00963,2024-05-27,CUST8499,USA,Mobile,Website,5,280,15,1190.0
ORD00964,2025-04-11,CUST7051,UK,Tablet,Website,4,86,5,326.8
ORD00965,2024-05-03,CUST1659,USA,Mobile,Mobile App,3,1190,10,3213.0
ORD00966,2024-11-08,CUST8961,UK,Headphones,Website,3,641,10,1730.7
ORD00967,2025-08-26,CUST5644,USA,Headphones,Mobile App,4,119,10,428.4
ORD00968,2024-01-03,CUST2106,UK,Tablet,Mobile App,1,1141,10,1026.9
ORD00969,2025-08-09,CUST6534,Germany,Printer,Website,3,1178,15,3003.9
ORD00970,2024-05-21,CUST8357,USA,Monitor,Website,5,963,15,4092.75
ORD00971,2025-10-01,CUST4814,Germany,Monitor,Website,5,858,15,3646.5
ORD00972,2025-11-17,CUST3713,UK,Mouse,Website,4,588,0,2352.0
ORD00973,2025-10-21,CUST9877,UK,Keyboard,Mobile App,5,194,5,921.5
ORD00974,2025-05-29,CUST1310,France,Keyboard,Website,1,266,5,252.7
ORD00975,2025-12-23,CUST9741,France,Tablet,Website,5,929,0,4645.0
ORD00976,2025-05-18,CUST3957,Germany,Laptop,Mobile App,1,716,15,608.6
ORD00977,2025-01-26,CUST2627,USA,Mouse,Website,3,206,0,618.0
ORD00978,2024-07-06,CUST6026,Germany,Headphones,Website,3,203,5,578.55
ORD00979,2025-09-21,CUST1958,France,Tablet,Website,3,391,0,1173.0
ORD00980,2024-11-23,CUST5225,Germany,Mobile,Website,2,865,10,1557.0
ORD00981,2024-07-26,CUST9333,Germany,Mobile,Mobile App,2,504,15,856.8
ORD00982,2024-03-03,CUST2072,Germany,Laptop,Mobile App,3,971,15,2476.05
ORD00983,2025-10-10,CUST2663,USA,Headphones,Mobile App,2,58,10,104.4
ORD00984,2025-08-04,CUST9199,USA,Headphones,Mobile App,4,933,0,3732.0
ORD00985,2025-07-07,CUST8401,UK,Laptop,Mobile App,2,522,15,887.4
ORD00986,2025-09-27,CUST1985,Germany,Mouse,Mobile App,3,362,0,1086.0
ORD00987,2025-11-27,CUST9361,France,Laptop,Website,4,739,5,2808.2
